[Zone]  ID=port29; dark=True; timeUntilNewDay=24; showFogOfWar=False; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=True; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=False; overworld=False; canDropItems=True; 
 travelSong=PM-Exotic2; travelSongVolume=1; travelSongPitch=0; combatSong=; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.2; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=12; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=p61; zoneGrassPalette=p61; zoneGrassDarkPalette=pCoralHilt; zoneStonePalette=p13; zoneStoneDarkPalette=pSilver; zoneStoneLightPalette=pVolskarnEmpty; zoneWaterPalette=pBlue2; zoneDirtDarkPalette=p60; zoneWoodPalette=pRedbrown2; zoneWoodDarkPalette=pBrown; zoneMisc1Palette=p10; zoneMisc2Palette=p14; zoneMisc3Palette=p44; zoneMisc4Palette=p29; zoneMisc5Palette=p30; zoneMisc6Palette=p43; zoneMisc7Palette=pYellow; zoneMisc8Palette=pYellow4; 

combatMode=False; zoneFX=w_cloudshade;zoneFXTime=9999999;zoneFX_x=0;zoneFX_y=0;zoneFX=w_snow;zoneFXTime=1;zoneFX_x=-1;zoneFX_y=-1;

[Item] ID=wall2_style2; q=1; x=8; y=7;
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 

[ActorItem] ID=flail_steel; cSlot=0; containerID=0;
[ActorItem] ID=armor_iron; cSlot=2; containerID=1;



[Trigger] numID=0; aliasID=;
topX=23;topY=44;btmX=31;btmY=52;
triggerImmediatelyOnEnteringZone=False; triggeredByElement=none; travelModeOnly=False; triggerOnPlayerActorOnly=False; onlyExecuteOnce=False; triggerForEveryStepInArea=False; disableOnZoneEntry=False; fReq=1;
[TriggerEffect] numID=0; effectID=travel_leaveLocation; sValue=; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=0; yValue=0;



[Trigger] numID=1; aliasID=;
topX=4;topY=50;btmX=4;btmY=50;
triggerImmediatelyOnEnteringZone=True; triggeredByElement=none; travelModeOnly=False; triggerOnPlayerActorOnly=False; onlyExecuteOnce=False; triggerForEveryStepInArea=False; disableOnZoneEntry=False; fReq=1;
[TriggerEffect] numID=1; effectID=trigger; sValue=tEnterPort; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=-1; yValue=-1;



[Trigger] numID=2; aliasID=;
topX=27;topY=15;btmX=30;btmY=15;
triggerImmediatelyOnEnteringZone=True; triggeredByElement=none; travelModeOnly=False; triggerOnPlayerActorOnly=False; onlyExecuteOnce=False; triggerForEveryStepInArea=False; disableOnZoneEntry=False; fReq=g:enterArena;
[TriggerEffect] numID=2; effectID=talk; sValue=arenaAdmin; sValue2=arena_done1; bValue1=True; bValue2=False; fValue=0; delay=1; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=preventInteraction; sValue=; sValue2=; bValue1=False; bValue2=False; fValue=1; delay=0; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=setGlobalVar; sValue=enterArena; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=forget; sValue=zArena1; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0.1; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=forget; sValue=zArena2; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0.1; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=forget; sValue=zArena3; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0.1; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=forget; sValue=zArena4; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0.1; xValue=-1; yValue=-1;
[TriggerEffect] numID=2; effectID=getItemsFromZone; sValue=zArena1; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=20; yValue=14;
[TriggerEffect] numID=2; effectID=getItemsFromZone; sValue=zArena2; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=20; yValue=15;
[TriggerEffect] numID=2; effectID=getItemsFromZone; sValue=zArena3; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=20; yValue=16;
[TriggerEffect] numID=2; effectID=getItemsFromZone; sValue=zArena4; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=20; yValue=17;
[TriggerEffect] numID=2; effectID=setGlobalVar; sValue=dontAutosaveAfterCombat; sValue2=; bValue1=False; bValue2=False; fValue=1; delay=0; xValue=-1; yValue=-1;



[Trigger] numID=3; aliasID=;
topX=13;topY=29;btmX=13;btmY=29;
triggerImmediatelyOnEnteringZone=False; triggeredByElement=none; travelModeOnly=False; triggerOnPlayerActorOnly=False; onlyExecuteOnce=False; triggerForEveryStepInArea=False; disableOnZoneEntry=False; fReq=1;
[TriggerEffect] numID=3; effectID=travel_point; sValue=port29_dojo1; sValue2=; bValue1=False; bValue2=False; fValue=0; delay=0; xValue=-1; yValue=-1;



[Trigger] numID=4; aliasID=;
topX=25;topY=29;btmX=33;btmY=34;
triggerImmediatelyOnEnteringZone=False; triggeredByElement=none; travelModeOnly=False; triggerOnPlayerActorOnly=False; onlyExecuteOnce=True; triggerForEveryStepInArea=True; disableOnZoneEntry=False; fReq=1-itemAt:29:31:brazier;
[TriggerEffect] numID=4; effectID=talk; sValue=aphest_port29; sValue2=port29_guy3b; bValue1=False; bValue2=False; fValue=0; delay=0.1; xValue=-1; yValue=-1;



