[Zone]  ID=zSnow1a; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=False; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=True; overworld=False; canDropItems=True; 
 travelSong=CC0-DeepNoise; travelSongVolume=1; travelSongPitch=0.5; song2=; song2Volume=1; song2Pitch=0; combatSong=CC0-DeepNoise; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.2; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=12; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=p61; zoneGrassPalette=p26; zoneGrassDarkPalette=p13; zoneStonePalette=pGreyD; zoneStoneDarkPalette=pGreyD2; zoneStoneLightPalette=pGreyD; zoneWaterPalette=pBlue; zoneDirtDarkPalette=p26; zoneWoodPalette=pWood; zoneWoodDarkPalette=pWoodDark; zoneMisc1Palette=p9; zoneMisc2Palette=p12; zoneMisc3Palette=pRed; zoneMisc4Palette=pBlue; zoneMisc5Palette=pGreen; zoneMisc6Palette=pOrange; zoneMisc7Palette=pYellow; zoneMisc8Palette=pPurple; 

combatMode=False; zoneFX=w_snowstormOccasional;zoneFXTime=16;zoneFX_x=-1;zoneFX_y=-1;

[Item] ID=xpGem; q=1; bu=True; x=0; y=0;
[Item] ID=cliffEdge1_S; q=1; x=0; y=2;
[Item] ID=rubble; q=1; x=69; y=7;
[Item] ID=cliffEdge1_S; q=1; x=69; y=28;
[Item] ID=cliffEdge1_S; q=1; x=69; y=31;
[Item] ID=cliffEdge1_S; q=1; x=69; y=34;
[Item] ID=cliffEdge1_S; q=1; x=69; y=36;
[Item] ID=cliffEdge1_corner; q=1; x=69; y=37;
[Item] ID=cliffEdge1_SW; q=1; x=69; y=38;
[Item] ID=cliffEdge1_N; q=1; x=69; y=44;
[Item] ID=cliffEdge1_N; q=1; x=69; y=45;
[Item] ID=cliffEdge1_S; q=1; x=69; y=60;
[Item] ID=cliffEdge1_S; q=1; x=69; y=61;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=69; y=62;
[Item] ID=cliffEdge1_E; q=1; x=69; y=63;
[Item] ID=cliffEdge1_E; q=1; x=69; y=64;
[Item] ID=cliffEdge1_E; q=1; x=69; y=65;
[Item] ID=cliffEdge1_E; q=1; x=69; y=66;
[Item] ID=cliffEdge1_E; q=1; x=69; y=67;
[Item] ID=cliffEdge1_E; q=1; x=69; y=68;
[Item] ID=cliffEdge1_E; q=1; x=69; y=69;
[Item] ID=cliffEdge1_E; q=1; x=69; y=70;
[Item] ID=cliffEdge1_E; q=1; x=69; y=71;
[Item] ID=cliffEdge1_E; q=1; x=69; y=72;
[Item] ID=cliffEdge1_E; q=1; x=69; y=73;
[Item] ID=cliffEdge1_E; q=1; x=69; y=74;
[Item] ID=cliffEdge1_E; q=1; x=69; y=75;
[Item] ID=cliffEdge1_E; q=1; x=69; y=76;
[Item] ID=cliffEdge1_E; q=1; x=69; y=77;
[Item] ID=cliffEdge1_E; q=1; x=69; y=78;
[Item] ID=cliffEdge1_E; q=1; x=69; y=79;
[Item] ID=cliffEdge1_E; q=1; x=69; y=80;
[Item] ID=cliffEdge1_E; q=1; x=69; y=81;
[Item] ID=cliffEdge1_E; q=1; x=69; y=82;
[Item] ID=cliffEdge1_E; q=1; x=69; y=83;
[Item] ID=cliffEdge1_E; q=1; x=69; y=84;
[Item] ID=cliffEdge1_E; q=1; x=69; y=85;
[Item] ID=cliffEdge1_E; q=1; x=69; y=86;
[Item] ID=cliffEdge1_E; q=1; x=69; y=87;
[Item] ID=cliffEdge1_E; q=1; x=69; y=88;
[Item] ID=cliffEdge1_E; q=1; x=69; y=89;
[Item] ID=cliffEdge1_E; q=1; x=69; y=90;
[Item] ID=cliffEdge1_E; q=1; x=69; y=91;
[Item] ID=cliffEdge1_E; q=1; x=69; y=92;
[Item] ID=cliffEdge1_E; q=1; x=69; y=93;
[Item] ID=cliffEdge1_E; q=1; x=69; y=94;
[Item] ID=cliffEdge1_E; q=1; x=69; y=95;
[Item] ID=cliffEdge1_E; q=1; x=69; y=96;
[Item] ID=cliffEdge1_E; q=1; x=69; y=97;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=69; y=98;
[Item] ID=cliffEdge1_S; q=1; x=69; y=102;
[Item] ID=cliffEdge1_S; q=1; x=70; y=2;
[Item] ID=cliffEdge1_S; q=1; x=70; y=3;
[Item] ID=cliffEdge1_S; q=1; x=70; y=4;
[Item] ID=cliffEdge1_S; q=1; x=70; y=6;
[Item] ID=rubble; q=1; x=70; y=14;
[Item] ID=rocks1; q=1; x=70; y=17;
[Item] ID=cliffEdge1_S; q=1; x=70; y=28;
[Item] ID=cliffEdge1_S; q=1; x=70; y=31;
[Item] ID=cliffEdge1_S; q=1; x=70; y=34;
[Item] ID=cliffEdge1_S; q=1; x=70; y=36;
[Item] ID=cliffEdge1_S; q=1; x=70; y=38;
[Item] ID=blood_pool; q=3; x=70; y=40;
[Item] ID=bones1; q=1; x=70; y=40;
[Item] ID=skull2; q=1; r=90; x=70; y=40;
[Item] ID=rubble; q=1; x=70; y=43;
[Item] ID=cliffEdge1_N; q=1; x=70; y=44;
[Item] ID=cliffEdge1_N; q=1; x=70; y=45;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=70; y=59;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=70; y=60;
[Item] ID=cliffEdge1_S; q=1; x=70; y=61;
[Item] ID=cliffEdge1_S; q=1; x=70; y=62;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=70; y=63;
[Item] ID=cliffEdge1_E; q=1; x=70; y=64;
[Item] ID=cliffEdge1_E; q=1; x=70; y=65;
[Item] ID=cliffEdge1_E; q=1; x=70; y=66;
[Item] ID=cliffEdge1_E; q=1; x=70; y=67;
[Item] ID=cliffEdge1_E; q=1; x=70; y=68;
[Item] ID=cliffEdge1_E; q=1; x=70; y=69;
[Item] ID=cliffEdge1_E; q=1; x=70; y=70;
[Item] ID=cliffEdge1_E; q=1; x=70; y=71;
[Item] ID=cliffEdge1_E; q=1; x=70; y=72;
[Item] ID=cliffEdge1_E; q=1; x=70; y=73;
[Item] ID=cliffEdge1_E; q=1; x=70; y=74;
[Item] ID=cliffEdge1_E; q=1; x=70; y=75;
[Item] ID=cliffEdge1_E; q=1; x=70; y=76;
[Item] ID=cliffEdge1_E; q=1; x=70; y=77;
[Item] ID=cliffEdge1_E; q=1; x=70; y=78;
[Item] ID=cliffEdge1_E; q=1; x=70; y=79;
[Item] ID=cliffEdge1_E; q=1; x=70; y=80;
[Item] ID=cliffEdge1_E; q=1; x=70; y=81;
[Item] ID=cliffEdge1_E; q=1; x=70; y=82;
[Item] ID=cliffEdge1_E; q=1; x=70; y=83;
[Item] ID=cliffEdge1_E; q=1; x=70; y=84;
[Item] ID=cliffEdge1_E; q=1; x=70; y=85;
[Item] ID=cliffEdge1_E; q=1; x=70; y=86;
[Item] ID=cliffEdge1_E; q=1; x=70; y=87;
[Item] ID=cliffEdge1_E; q=1; x=70; y=88;
[Item] ID=cliffEdge1_E; q=1; x=70; y=89;
[Item] ID=cliffEdge1_E; q=1; x=70; y=90;
[Item] ID=cliffEdge1_E; q=1; x=70; y=91;
[Item] ID=cliffEdge1_E; q=1; x=70; y=92;
[Item] ID=cliffEdge1_E; q=1; x=70; y=93;
[Item] ID=cliffEdge1_E; q=1; x=70; y=94;
[Item] ID=cliffEdge1_E; q=1; x=70; y=95;
[Item] ID=cliffEdge1_E; q=1; x=70; y=96;
[Item] ID=cliffEdge1_E; q=1; x=70; y=97;
[Item] ID=cliffEdge1_E; q=1; x=70; y=98;
[Item] ID=cliffEdge1_E; q=1; x=70; y=99;
[Item] ID=cliffEdge1_E; q=1; x=70; y=100;
[Item] ID=cliffEdge1_E; q=1; x=70; y=101;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=70; y=102;
[Item] ID=cliffEdge1_S; q=1; x=71; y=2;
[Item] ID=cliffEdge1_S; q=1; x=71; y=3;
[Item] ID=cliffEdge1_S; q=1; x=71; y=4;
[Item] ID=cliffEdge1_S; q=1; x=71; y=6;
[Item] ID=cliffEdge1_S; q=1; x=71; y=28;
[Item] ID=cliffEdge1_S; q=1; x=71; y=31;
[Item] ID=cliffEdge1_S; q=1; x=71; y=34;
[Item] ID=cliffEdge1_S; q=1; x=71; y=36;
[Item] ID=cliffEdge1_S; q=1; x=71; y=38;
[Item] ID=blood_trail; q=1; r=90; x=71; y=40;
[Item] ID=satchel3; q=1; x=71; y=41; containerID=2;
[Item] ID=xpGem; q=1; containedIn=2; cSlot=0;
[Item] ID=gp; q=52; containedIn=2; cSlot=1;
[Item] ID=bottle; q=1; containedIn=2; cSlot=2;
[Item] ID=gp; q=2; containedIn=2; cSlot=4;
[Item] ID=repairTool; q=1; containedIn=2; cSlot=5;
[Item] ID=lost_docs; q=1; containedIn=2; cSlot=6;
[Item] ID=dirt_sandy2; q=3; r=270; x=71; y=41;
[Item] ID=cliffEdge1_NW; q=1; x=71; y=42;
[Item] ID=cliffEdge1_W_top; q=1; x=71; y=43;
[Item] ID=cliffEdge1_W; q=1; x=71; y=44;
[Item] ID=cliffEdge1_N; q=1; x=71; y=44;
[Item] ID=cliffEdge1_N; q=1; x=71; y=45;
[Item] ID=cliffEdge1_S_stairs; q=1; x=71; y=59;
[Item] ID=cliffEdge1_S; q=1; x=71; y=61;
[Item] ID=cliffEdge1_S; q=1; x=71; y=62;
[Item] ID=cliffEdge1_S; q=1; x=71; y=63;
[Item] ID=cliffEdge1_S; q=1; x=72; y=2;
[Item] ID=cliffEdge1_S; q=1; x=72; y=3;
[Item] ID=cliffEdge1_S; q=1; x=72; y=4;
[Item] ID=cliffEdge1_S; q=1; x=72; y=6;
[Item] ID=rubble; q=1; x=72; y=9;
[Item] ID=stash_dirt_loot3; q=1; x=72; y=17;
[Item] ID=cliffEdge1_S; q=1; x=72; y=28;
[Item] ID=cliffEdge1_S; q=1; x=72; y=31;
[Item] ID=cliffEdge1_corner; q=1; x=72; y=34;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=72; y=35;
[Item] ID=cliffEdge1_S; q=1; x=72; y=36;
[Item] ID=cliffEdge1_S; q=1; x=72; y=38;
[Item] ID=rubble; q=1; x=72; y=39;
[Item] ID=cargo_gemstone; q=1; x=72; y=40;
[Item] ID=dirt_sandy2; q=4; r=270; x=72; y=40;
[Item] ID=cliffEdge1_N; q=1; x=72; y=42;
[Item] ID=cliffEdge1_N; q=1; x=72; y=44;
[Item] ID=cliffEdge1_N; q=1; x=72; y=45;
[Item] ID=rubble; q=1; x=72; y=58;
[Item] ID=cliffEdge1_S; q=1; x=72; y=59;
[Item] ID=cliffEdge1_S; q=1; x=72; y=61;
[Item] ID=cliffEdge1_S; q=1; x=72; y=62;
[Item] ID=cliffEdge1_S; q=1; x=72; y=63;
[Item] ID=cliffEdge1_S; q=1; x=73; y=2;
[Item] ID=cliffEdge1_S; q=1; x=73; y=3;
[Item] ID=cliffEdge1_S; q=1; x=73; y=4;
[Item] ID=cliffEdge1_corner; q=1; x=73; y=6;
[Item] ID=cliffEdge1_SW; q=1; x=73; y=7;
[Item] ID=cliffEdge1_S; q=1; x=73; y=28;
[Item] ID=cliffEdge1_S; q=1; x=73; y=31;
[Item] ID=cliffEdge1_S; q=1; x=73; y=35;
[Item] ID=cliffEdge1_S; q=1; x=73; y=36;
[Item] ID=cliffEdge1_corner; q=1; x=73; y=38;
[Item] ID=cliffEdge1_W; q=1; x=73; y=39;
[Item] ID=cliffEdge1_W; q=1; x=73; y=40;
[Item] ID=cliffEdge1_W; q=1; x=73; y=41;
[Item] ID=cliffEdge1_corner2; q=1; x=73; y=42;
[Item] ID=cliffEdge1_N; q=1; x=73; y=44;
[Item] ID=cliffEdge1_N; q=1; x=73; y=45;
[Item] ID=cliffEdge1_S; q=1; x=73; y=59;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=73; y=60;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=73; y=61;
[Item] ID=cliffEdge1_S; q=1; x=73; y=62;
[Item] ID=cliffEdge1_S; q=1; x=73; y=63;
[Item] ID=cliffEdge1_S; q=1; x=74; y=2;
[Item] ID=cliffEdge1_S; q=1; x=74; y=3;
[Item] ID=cliffEdge1_S; q=1; x=74; y=4;
[Item] ID=cliffEdge1_S; q=1; x=74; y=7;
[Item] ID=rocks1; q=2; x=74; y=18;
[Item] ID=rubble; q=1; x=74; y=25;
[Item] ID=cliffEdge1_S; q=1; x=74; y=28;
[Item] ID=cliffEdge1_S; q=1; x=74; y=31;
[Item] ID=cliffEdge1_S; q=1; x=74; y=35;
[Item] ID=cliffEdge1_S; q=1; x=74; y=36;
[Item] ID=cliffEdge1_N; q=1; x=74; y=44;
[Item] ID=cliffEdge1_N; q=1; x=74; y=45;
[Item] ID=cliffEdge1_S; q=1; x=74; y=59;
[Item] ID=cliffEdge1_S; q=1; x=74; y=60;
[Item] ID=gem_small1; q=1; bu=True; x=74; y=61;
[Item] ID=cliffEdge1_S; q=1; x=74; y=62;
[Item] ID=cliffEdge1_S; q=1; x=74; y=63;
[Item] ID=cliffEdge1_S; q=1; x=75; y=2;
[Item] ID=cliffEdge1_S; q=1; x=75; y=3;
[Item] ID=cliffEdge1_S; q=1; x=75; y=4;
[Item] ID=cliffEdge1_S; q=1; x=75; y=7;
[Item] ID=cliffEdge1_S; q=1; x=75; y=28;
[Item] ID=cliffEdge1_S; q=1; x=75; y=31;
[Item] ID=cliffEdge1_S; q=1; x=75; y=35;
[Item] ID=cliffEdge1_corner; q=1; x=75; y=36;
[Item] ID=cliffEdge1_SW; q=1; x=75; y=37;
[Item] ID=cliffEdge1_N; q=1; x=75; y=44;
[Item] ID=cliffEdge1_N; q=1; x=75; y=45;
[Item] ID=rubble; q=1; x=75; y=46;
[Item] ID=cliffEdge1_S; q=1; x=75; y=59;
[Item] ID=cliffEdge1_S; q=1; x=75; y=60;
[Item] ID=cliffEdge1_S; q=1; x=75; y=62;
[Item] ID=cliffEdge1_S; q=1; x=75; y=63;
[Item] ID=rubble; q=1; x=76; y=0;
[Item] ID=cliffEdge1_S; q=1; x=76; y=2;
[Item] ID=cliffEdge1_S; q=1; x=76; y=3;
[Item] ID=cliffEdge1_S; q=1; x=76; y=4;
[Item] ID=cliffEdge1_S; q=1; x=76; y=7;
[Item] ID=cliffEdge1_S; q=1; x=76; y=28;
[Item] ID=cliffEdge1_S; q=1; x=76; y=31;
[Item] ID=rubble; q=1; x=76; y=33;
[Item] ID=cliffEdge1_S; q=1; x=76; y=35;
[Item] ID=cliffEdge1_S; q=1; x=76; y=37;
[Item] ID=cliffEdge1_NW; q=1; x=76; y=43;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=76; y=44;
[Item] ID=cliffEdge1_N; q=1; x=76; y=45;
[Item] ID=rubble; q=1; x=76; y=47;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=76; y=58;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=76; y=59;
[Item] ID=cliffEdge1_S; q=1; x=76; y=60;
[Item] ID=cliffEdge1_S; q=1; x=76; y=62;
[Item] ID=cliffEdge1_S; q=1; x=76; y=63;
[Item] ID=rubble; q=1; x=77; y=1;
[Item] ID=cliffEdge1_S; q=1; x=77; y=2;
[Item] ID=cliffEdge1_S; q=1; x=77; y=3;
[Item] ID=cliffEdge1_S; q=1; x=77; y=4;
[Item] ID=rubble; q=1; x=77; y=5;
[Item] ID=cliffEdge1_S; q=1; x=77; y=7;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=77; y=28;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=77; y=29;
[Item] ID=cliffEdge1_S; q=1; x=77; y=31;
[Item] ID=cliffEdge1_S; q=1; x=77; y=35;
[Item] ID=cliffEdge1_corner; q=1; x=77; y=37;
[Item] ID=cliffEdge1_SW; q=1; x=77; y=38;
[Item] ID=cliffEdge1_NW; q=1; x=77; y=42;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=77; y=43;
[Item] ID=cliffEdge1_N; q=1; x=77; y=45;
[Item] ID=rubble; q=1; x=77; y=56;
[Item] ID=cliffEdge1_S; q=1; x=77; y=58;
[Item] ID=cliffEdge1_S_stairs; q=1; x=77; y=60;
[Item] ID=cliffEdge1_S; q=1; x=77; y=62;
[Item] ID=cliffEdge1_S; q=1; x=77; y=63;
[Item] ID=cliffEdge1_S; q=1; x=78; y=2;
[Item] ID=cliffEdge1_S; q=1; x=78; y=3;
[Item] ID=cliffEdge1_S; q=1; x=78; y=4;
[Item] ID=dart; q=1; bu=True; x=78; y=5;
[Item] ID=cliffEdge1_S; q=1; x=78; y=7;
[Item] ID=rubble; q=1; x=78; y=8;
[Item] ID=rubble; q=1; x=78; y=15;
[Item] ID=cliffEdge1_S; q=1; x=78; y=29;
[Item] ID=cliffEdge1_S; q=1; x=78; y=31;
[Item] ID=cliffEdge1_S; q=1; x=78; y=35;
[Item] ID=rubble; q=1; x=78; y=36;
[Item] ID=cliffEdge1_corner; q=1; x=78; y=38;
[Item] ID=cliffEdge1_W; q=1; x=78; y=39;
[Item] ID=cliffEdge1_W; q=1; x=78; y=40;
[Item] ID=cliffEdge1_W; q=1; x=78; y=41;
[Item] ID=cliffEdge1_corner2; q=1; x=78; y=42;
[Item] ID=cliffEdge1_N; q=1; x=78; y=45;
[Item] ID=reviveDust; q=1; bu=True; x=78; y=47;
[Item] ID=cliffEdge1_S; q=1; x=78; y=58;
[Item] ID=cliffEdge1_S; q=1; x=78; y=60;
[Item] ID=cliffEdge1_S; q=1; x=78; y=62;
[Item] ID=cliffEdge1_S; q=1; x=78; y=63;
[Item] ID=rubble; q=1; x=79; y=0;
[Item] ID=cliffEdge1_S; q=1; x=79; y=2;
[Item] ID=cliffEdge1_S; q=1; x=79; y=3;
[Item] ID=cliffEdge1_S; q=1; x=79; y=4;
[Item] ID=rubble; q=1; x=79; y=5;
[Item] ID=cliffEdge1_S; q=1; x=79; y=7;
[Item] ID=cliffEdge1_S; q=1; x=79; y=29;
[Item] ID=cliffEdge1_S; q=1; x=79; y=31;
[Item] ID=cliffEdge1_S; q=1; x=79; y=35;
[Item] ID=rubble; q=1; x=79; y=36;
[Item] ID=rubble; q=1; x=79; y=44;
[Item] ID=cliffEdge1_N; q=1; x=79; y=45;
[Item] ID=rubble; q=1; x=79; y=49;
[Item] ID=rubble; q=1; x=79; y=55;
[Item] ID=cliffEdge1_S_stairs; q=1; x=79; y=58;
[Item] ID=cliffEdge1_S; q=1; x=79; y=60;
[Item] ID=cliffEdge1_S; q=1; x=79; y=62;
[Item] ID=cliffEdge1_S; q=1; x=79; y=63;


[Actor]ID=gusgen_zSnow1a_; name=Gusgen;
actorTypeID=gusgen; sprite=actor_gusgen; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=0; position=36,65; destination=-1,-1; facingRot=90; actualRot=0; incapacitated=False; canSwap=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=CC0-Stars; statementPrefix=; hostile=True; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pBlue2; skinPalette=p61; armorPalette=pRed2; unarmoredPalette=pRed2; aiScript=none; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=; aggressiveness=0.1; bravery=0.6; intelligence=0.1; honor=0; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=False; movementType=;
 supportAbilities=bulwark;  supportAbilities=sporeField;  supportAbilities=smolder; HP=63; HPMax=63; TrueHPMax=63; MagDef=4; skill_Ice=5; smolder=1; ignisKnight_XP=0; 
numRanksBought=smolder=1; 
chosenAbilityOfEachClass=ignisKnight=iK_oilEdge; 

[ActorState]
canSwap=False;


[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 



[Actor]ID=icewolf_zSnow1a_; name=Shatterspark;
actorTypeID=icewolf; sprite=actor_wolfR; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=33,10; destination=-1,-1; facingRot=450; actualRot=0; incapacitated=False; canSwap=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=PM-Seanchas; statementPrefix=; hostile=True; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pR; skinPalette=pBW; armorPalette=pWhite; unarmoredPalette=pWhite; aiScript=idle; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=; aggressiveness=1; bravery=0.9; intelligence=0.3; honor=0; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=True; movementType=;
 supportAbilities=criticalPhantom;  supportAbilities=;  supportAbilities=; HP=60; HPMax=60; TrueHPMax=60; 

[ActorState]
canSwap=False;


[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 



[Actor]ID=icewolf_zSnow1a_0; name=Psierra;
actorTypeID=icewolf; sprite=actor_wolfR; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=28,15; destination=-1,-1; facingRot=450; actualRot=0; incapacitated=False; canSwap=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=; statementPrefix=; hostile=True; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pR; skinPalette=pBW; armorPalette=pWhite; unarmoredPalette=pWhite; aiScript=idle; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=; aggressiveness=1; bravery=0.9; intelligence=0.3; honor=0; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=False; movementType=;
 supportAbilities=criticalPhantom;  supportAbilities=;  supportAbilities=; HP=54; HPMax=54; TrueHPMax=54; 

[ActorState]
canSwap=False;


[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 



[Actor]ID=icewolf_zSnow1a_1; name=Kovor;
actorTypeID=icewolf; sprite=actor_wolfR; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=37,15; destination=-1,-1; facingRot=450; actualRot=0; incapacitated=False; canSwap=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=; statementPrefix=; hostile=True; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pR; skinPalette=pBW; armorPalette=pWhite; unarmoredPalette=pWhite; aiScript=idle; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=; aggressiveness=1; bravery=0.9; intelligence=0.3; honor=0; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=False; movementType=;
 supportAbilities=criticalPhantom;  supportAbilities=;  supportAbilities=; HP=58; MP=23; HPMax=58; MPMax=23; TrueHPMax=58; TrueMPMax=23; 

[ActorState]
canSwap=False;


[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 



[Actor]ID=icewolf_zSnow1a_2; name=Veinlick;
actorTypeID=icewolf; sprite=actor_wolfR; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=30,26; destination=-1,-1; facingRot=630; actualRot=0; incapacitated=False; canSwap=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=; statementPrefix=; hostile=True; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pR; skinPalette=pBW; armorPalette=pWhite; unarmoredPalette=pWhite; aiScript=hide_untilCombat; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=; aggressiveness=1; bravery=0.9; intelligence=0.3; honor=0; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=True; movementType=;
 supportAbilities=criticalPhantom;  supportAbilities=;  supportAbilities=; HP=62; HPMax=62; TrueHPMax=62; 

[ActorState]
canSwap=False;

[ActorEffect]
 actorValue=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=9999999;
[ActorEffect]
 actorValue=Acc; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=PhysEva; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=10; duration=-1;
[ActorEffect]
 actorValue=Acc; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=PhysEva; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=10; duration=-1;
[ActorEffect]
 actorValue=Acc; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=PhysEva; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=10; duration=-1;
[ActorEffect]
 actorValue=Acc; sourceAVAffecter=invisible; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
